Input,Output Albicans GeneID,Paralog count,Name,Merged
CLUG_01943,C1_08600C_A,0,GCD6,CLUG_01943 (GCD6)
CLUG_01944,C1_08590C_A,0,ERG1,CLUG_01944 (ERG1)
CLUG_01945,C1_08580C_A,0,VCX1,CLUG_01945 (VCX1)
CLUG_01946,C1_08570C_A,1,PCL2,CLUG_01946 (PCL2)
CLUG_01947,C1_08560W_A,0,TCP1,CLUG_01947 (TCP1)
CLUG_01949,C3_05070W_A,0,CEM1,CLUG_01949 (CEM1)
CLUG_01950,C3_03500W_A,3,SKN2,CLUG_01950 (SKN2)
CLUG_01951,C3_03500W_A,3,SKN2,CLUG_01951 (SKN2)
CLUG_01952,C3_05040C_A,0,ATG9,CLUG_01952 (ATG9)
CLUG_01953,C3_04900W_A,0,NOP14,CLUG_01953 (NOP14)
CLUG_01954,C3_04910C_A,0,NCE102,CLUG_01954 (NCE102)
CLUG_01956,C1_08700W_A,0,N/A,CLUG_01956
CLUG_01957,C1_01980W_A,10,HGT1,CLUG_01957 (HGT1)
CLUG_01958,C3_04940W_A,0,N/A,CLUG_01958
CLUG_01960,C3_04950W_A,1,ARF2,CLUG_01960 (ARF2)
CLUG_01961,C3_04970C_A,0,N/A,CLUG_01961
CLUG_01962,C1_01840C_A,3,N/A,CLUG_01962
CLUG_01963,C3_05010C_A,0,N/A,CLUG_01963
CLUG_01964,C3_05020W_A,0,MTC6,CLUG_01964 (MTC6)
CLUG_01965,C3_05030W_A,0,PHB2,CLUG_01965 (PHB2)
CLUG_01966,C3_04880W_A,0,PIN3,CLUG_01966 (PIN3)
CLUG_01967,C4_01370W_A,0,ILV6,CLUG_01967 (ILV6)
CLUG_01969,C4_01380W_A,2,ZCF27,CLUG_01969 (ZCF27)
CLUG_01970,C4_01390W_A,1,HAP3,CLUG_01970 (HAP3)
CLUG_01972,C1_06320W_A,1,N/A,CLUG_01972
CLUG_01974,C4_01460C_A,0,N/A,CLUG_01974
CLUG_01975,C4_02640C_A,0,SEN2,CLUG_01975 (SEN2)
CLUG_01976,C4_02630C_A,0,HFL2,CLUG_01976 (HFL2)
CLUG_01977,C4_02620C_A,0,N/A,CLUG_01977
CLUG_01978,C4_02610C_A,1,SUL2,CLUG_01978 (SUL2)
CLUG_01979,C1_01350C_A,0,TIF,CLUG_01979 (TIF)
CLUG_01980,C1_01360C_A,1,N/A,CLUG_01980
CLUG_01981,C1_01380C_A,1,TRM2,CLUG_01981 (TRM2)
CLUG_01982,C1_01400C_A,0,N/A,CLUG_01982
CLUG_01985,C2_00100C_A,1,PGA52,CLUG_01985 (PGA52)
CLUG_01987,C3_01570W_A,0,N/A,CLUG_01987
CLUG_01990,C3_01600W_A,0,PPH21,CLUG_01990 (PPH21)
CLUG_01993,C3_01610W_A,0,N/A,CLUG_01993
CLUG_01994,C3_01620W_A,0,N/A,CLUG_01994
CLUG_01995,C3_01630W_A,0,TFP1,CLUG_01995 (TFP1)
CLUG_01997,C3_01680C_A,0,N/A,CLUG_01997
CLUG_01998,C3_01690W_A,0,N/A,CLUG_01998
CLUG_01999,C3_01700W_A,0,CDC53,CLUG_01999 (CDC53)
CLUG_02000,C3_01790C_A,0,N/A,CLUG_02000
CLUG_02001,C1_08210C_A,4,MLT1,CLUG_02001 (MLT1)
CLUG_02003,C1_10530W_A,1,SNL1,CLUG_02003 (SNL1)
CLUG_02004,C1_10530W_A,1,SNL1,CLUG_02004 (SNL1)
CLUG_02005,C3_01730C_A,0,UTR2,CLUG_02005 (UTR2)
CLUG_02006,C3_01720C_A,0,N/A,CLUG_02006
CLUG_02007,C3_01710C_A,0,PPT1,CLUG_02007 (PPT1)
CLUG_02008,C3_01780C_A,0,N/A,CLUG_02008
CLUG_02009,C3_01770C_A,0,SCM3,CLUG_02009 (SCM3)
CLUG_02010,C2_00700W_A,1,N/A,CLUG_02010
CLUG_02012,C3_01810C_A,2,MNT1,CLUG_02012 (MNT1)
CLUG_02013,C3_01810C_A,2,MNT1,CLUG_02013 (MNT1)
CLUG_02014,C3_05510W_A,1,N/A,CLUG_02014
CLUG_02015,C1_06110C_A,0,NPL4,CLUG_02015 (NPL4)
CLUG_02016,C1_06100C_A,0,MSI3,CLUG_02016 (MSI3)
CLUG_02017,C1_06090C_A,1,N/A,CLUG_02017
CLUG_02018,C3_06060W_A,0,ELP3,CLUG_02018 (ELP3)
CLUG_02019,C4_01100C_A,0,AGP2,CLUG_02019 (AGP2)
CLUG_02021,C3_06050C_A,0,N/A,CLUG_02021
CLUG_02022,C3_06040W_A,0,N/A,CLUG_02022
CLUG_02023,C3_06030W_A,0,NOG1,CLUG_02023 (NOG1)
CLUG_02025,C3_06020W_A,0,MNN9,CLUG_02025 (MNN9)
CLUG_02026,C3_06010W_A,2,CAM1,CLUG_02026 (CAM1)
CLUG_02027,C2_09460C_A,5,RHA1,CLUG_02027 (RHA1)
CLUG_02029,C2_04870C_A,0,N/A,CLUG_02029
CLUG_02033,C3_05970C_A,1,HAL3,CLUG_02033 (HAL3)
CLUG_02034,C6_02240C_A,0,RPL10A,CLUG_02034 (RPL10A)
CLUG_02035,C6_02250W_A,1,N/A,CLUG_02035
CLUG_02037,C6_02260C_A,0,SEC27,CLUG_02037 (SEC27)
CLUG_02038,C6_02270C_A,1,ALG11,CLUG_02038 (ALG11)
CLUG_02040,C6_04080W_A,0,MAP2,CLUG_02040 (MAP2)
CLUG_02041,C5_01470C_A,1,N/A,CLUG_02041
CLUG_02042,C1_09150W_A,1,AOX2,CLUG_02042 (AOX2)
CLUG_02043,C1_09140C_A,0,SSU81,CLUG_02043 (SSU81)
CLUG_02046,C1_10730W_A,0,N/A,CLUG_02046
CLUG_02047,C2_06340W_A,1,EFH1,CLUG_02047 (EFH1)
CLUG_02049,C3_01150C_A,1,N/A,CLUG_02049
CLUG_02050,CR_07910C_A,0,N/A,CLUG_02050
CLUG_02051,C2_02470C_A,9,ATO7,CLUG_02051 (ATO7)
CLUG_02052,C3_00900C_A,2,AYR1,CLUG_02052 (AYR1)
CLUG_02053,C2_06670C_A,0,DBF2,CLUG_02053 (DBF2)
CLUG_02055,C2_06660W_A,0,N/A,CLUG_02055
CLUG_02056,C2_06650C_A,0,N/A,CLUG_02056
CLUG_02057,C2_06640C_A,0,VAS1,CLUG_02057 (VAS1)
CLUG_02059,C2_06540C_A,0,SPF1,CLUG_02059 (SPF1)
CLUG_02061,C2_06540C_A,0,SPF1,CLUG_02061 (SPF1)
CLUG_02063,C4_03720C_A,1,N/A,CLUG_02063
CLUG_02065,C2_06510W_A,0,N/A,CLUG_02065
CLUG_02066,C1_14400C_A,0,MLH3,CLUG_02066 (MLH3)
CLUG_02069,C2_05950C_A,4,TES15,CLUG_02069 (TES15)
CLUG_02070,C2_05950C_A,4,TES15,CLUG_02070 (TES15)
CLUG_02071,C2_05950C_A,4,TES15,CLUG_02071 (TES15)
CLUG_02072,C2_05940C_A,0,VPS33,CLUG_02072 (VPS33)
CLUG_02073,C2_05930W_A,0,COX9,CLUG_02073 (COX9)
CLUG_02074,C2_05920C_A,0,COX8,CLUG_02074 (COX8)
CLUG_02075,C2_05910W_A,0,N/A,CLUG_02075
CLUG_02078,C2_05890C_A,1,IDP1,CLUG_02078 (IDP1)
CLUG_02082,C2_05860C_A,0,N/A,CLUG_02082
CLUG_02083,C2_05850C_A,0,COG6,CLUG_02083 (COG6)
CLUG_02084,C2_05840W_A,0,DPH1,CLUG_02084 (DPH1)
CLUG_02085,C2_05830C_A,0,N/A,CLUG_02085
CLUG_02086,C2_05810W_A,0,N/A,CLUG_02086
CLUG_02087,CR_07780W_A,0,N/A,CLUG_02087
CLUG_02089,C1_00480C_A,0,GCN20,CLUG_02089 (GCN20)
CLUG_02090,C1_00470C_A,0,N/A,CLUG_02090
CLUG_02091,C1_00460W_A,0,N/A,CLUG_02091
CLUG_02092,C1_00450C_A,0,N/A,CLUG_02092
CLUG_02093,C1_00440W_A,0,UBP6,CLUG_02093 (UBP6)
CLUG_02094,C1_00410C_A,1,N/A,CLUG_02094
CLUG_02095,C1_00420W_A,0,N/A,CLUG_02095
CLUG_02096,C1_00430W_A,1,ATG18,CLUG_02096 (ATG18)
CLUG_02097,C4_05220C_A,0,N/A,CLUG_02097
CLUG_02098,C4_05210W_A,0,N/A,CLUG_02098
CLUG_02099,C6_03780C_A,0,N/A,CLUG_02099
CLUG_02100,C6_03770C_A,0,ORM1,CLUG_02100 (ORM1)
CLUG_02101,C6_03760C_A,1,SHM2,CLUG_02101 (SHM2)
CLUG_02103,CR_04510W_A,2,HXK2,CLUG_02103 (HXK2)
CLUG_02104,C4_03580W_A,0,N/A,CLUG_02104
CLUG_02105,CR_03710C_A,0,N/A,CLUG_02105
CLUG_02106,CR_03720W_A,0,TAL1,CLUG_02106 (TAL1)
CLUG_02107,CR_03740C_A,0,N/A,CLUG_02107
CLUG_02108,C1_13490C_A,1,N/A,CLUG_02108
CLUG_02109,C2_01830W_A,1,PRP39,CLUG_02109 (PRP39)
CLUG_02110,C4_01510W_A,0,N/A,CLUG_02110
CLUG_02112,C4_01520C_A,0,RPL20B,CLUG_02112 (RPL20B)
CLUG_02113,C4_01530C_A,1,ERG251,CLUG_02113 (ERG251)
CLUG_02114,C4_01550C_A,0,CPA1,CLUG_02114 (CPA1)
CLUG_02115,C1_00530C_A,4,N/A,CLUG_02115
CLUG_02116,C4_01650C_A,0,N/A,CLUG_02116
CLUG_02117,C4_01660W_A,0,N/A,CLUG_02117
CLUG_02118,C4_01670C_A,0,N/A,CLUG_02118
CLUG_02119,C4_01680W_A,0,TOA2,CLUG_02119 (TOA2)
CLUG_02120,C3_01820W_A,0,N/A,CLUG_02120
CLUG_02121,C4_01690C_A,0,HRT2,CLUG_02121 (HRT2)
CLUG_02124,C4_01730C_A,0,N/A,CLUG_02124
CLUG_02125,C4_01740W_A,1,TIM12,CLUG_02125 (TIM12)
CLUG_02126,C4_01750C_A,0,FBA1,CLUG_02126 (FBA1)
CLUG_02127,C4_01760W_A,0,N/A,CLUG_02127
CLUG_02128,C4_01780C_A,0,N/A,CLUG_02128
CLUG_02129,C4_01770W_A,0,POL30,CLUG_02129 (POL30)
CLUG_02138,C4_02040W_A,1,N/A,CLUG_02138
CLUG_02139,CR_04960C_A,0,CRG1,CLUG_02139 (CRG1)
CLUG_02141,C5_05400W_A,0,APM1,CLUG_02141 (APM1)
CLUG_02142,C5_05390C_A,0,PGA4,CLUG_02142 (PGA4)
CLUG_02144,C5_05380W_A,0,RPN5,CLUG_02144 (RPN5)
CLUG_02145,C5_05320C_A,0,HIS1,CLUG_02145 (HIS1)
CLUG_02146,C1_12270W_A,1,SRT1,CLUG_02146 (SRT1)
CLUG_02147,C1_11400C_A,2,GIN4,CLUG_02147 (GIN4)
CLUG_02148,C1_01820C_A,0,N/A,CLUG_02148
CLUG_02149,C1_11380W_A,0,NEP1,CLUG_02149 (NEP1)
CLUG_02150,C1_11370C_A,0,N/A,CLUG_02150
CLUG_02152,C7_03910W_A,0,OGG1,CLUG_02152 (OGG1)
CLUG_02157,C1_08330C_A,4,ADH2,CLUG_02157 (ADH2)
CLUG_02158,C1_03260W_A,1,N/A,CLUG_02158
CLUG_02159,C1_11340W_A,0,PRM1,CLUG_02159 (PRM1)
CLUG_02161,C1_11330C_A,0,SMT3,CLUG_02161 (SMT3)
CLUG_02162,C1_11310C_A,1,PSP1,CLUG_02162 (PSP1)
CLUG_02164,C1_11470C_A,3,DPP1,CLUG_02164 (DPP1)
CLUG_02167,C7_00870W_A,0,N/A,CLUG_02167
CLUG_02176,C1_11020W_A,12,N/A,CLUG_02176
CLUG_02177,C6_02850W_A,0,RAV2,CLUG_02177 (RAV2)
CLUG_02178,C6_02860W_A,0,STE23,CLUG_02178 (STE23)
CLUG_02179,C1_08070W_A,5,CDR4,CLUG_02179 (CDR4)
CLUG_02180,C6_03300C_A,0,N/A,CLUG_02180
CLUG_02182,CR_09790W_A,0,ALO1,CLUG_02182 (ALO1)
CLUG_02183,CR_09800C_A,0,N/A,CLUG_02183
CLUG_02188,CR_09310W_A,0,N/A,CLUG_02188
CLUG_02193,CR_09380W_A,0,PRE8,CLUG_02193 (PRE8)
CLUG_02194,C5_01580C_A,1,CEF3,CLUG_02194 (CEF3)
CLUG_02197,CR_09240C_A,0,N/A,CLUG_02197
CLUG_02198,C4_02040W_A,1,N/A,CLUG_02198
CLUG_02199,CR_09340W_A,0,N/A,CLUG_02199
CLUG_02200,CR_09330C_A,0,N/A,CLUG_02200
CLUG_02202,CR_09320C_A,0,PHO88,CLUG_02202 (PHO88)
CLUG_02203,CR_09310W_A,0,N/A,CLUG_02203
CLUG_02204,CR_09300C_A,0,SCO1,CLUG_02204 (SCO1)
CLUG_02205,C1_10610W_A,1,FCY23,CLUG_02205 (FCY23)
CLUG_02206,CR_09190C_A,0,N/A,CLUG_02206
CLUG_02209,C1_05420W_A,0,N/A,CLUG_02209
CLUG_02210,C1_05410C_A,2,TRP99,CLUG_02210 (TRP99)
CLUG_02211,C1_05400C_A,0,N/A,CLUG_02211
CLUG_02212,C1_05390C_A,0,N/A,CLUG_02212
CLUG_02213,C1_05380C_A,0,N/A,CLUG_02213
CLUG_02214,C1_05370C_A,0,N/A,CLUG_02214
CLUG_02215,C1_08230C_A,4,PLB5,CLUG_02215 (PLB5)
CLUG_02216,C1_05360C_A,0,N/A,CLUG_02216
CLUG_02218,C1_05530C_A,0,SSH1,CLUG_02218 (SSH1)
CLUG_02219,C1_09210C_A,4,N/A,CLUG_02219
CLUG_02220,C1_05560W_A,0,RIB4,CLUG_02220 (RIB4)
CLUG_02221,C7_01700W_A,0,N/A,CLUG_02221
CLUG_02222,C4_06940C_A,1,N/A,CLUG_02222
CLUG_02223,C2_01410C_A,1,CLB2,CLUG_02223 (CLB2)
CLUG_02224,C7_03930C_A,0,MAM33,CLUG_02224 (MAM33)
CLUG_02225,C3_02020W_A,0,MRD1,CLUG_02225 (MRD1)
CLUG_02227,C3_02010C_A,0,N/A,CLUG_02227
CLUG_02228,C3_02000W_A,0,RAD50,CLUG_02228 (RAD50)
CLUG_02231,CR_02520W_A,0,RPC19,CLUG_02231 (RPC19)
CLUG_02232,CR_02530W_A,0,DBP2,CLUG_02232 (DBP2)
CLUG_02233,C1_13140C_A,0,TYE7,CLUG_02233 (TYE7)
CLUG_02236,C1_03450C_A,0,N/A,CLUG_02236
CLUG_02237,C1_00190C_A,0,N/A,CLUG_02237
CLUG_02238,CR_02540W_A,0,CHO2,CLUG_02238 (CHO2)
CLUG_02239,C1_13120C_A,0,MON2,CLUG_02239 (MON2)
CLUG_02240,C1_13110C_A,0,CHS3,CLUG_02240 (CHS3)
CLUG_02242,C1_13070C_A,1,FAD3,CLUG_02242 (FAD3)
CLUG_02243,C1_13080W_A,0,OP4,CLUG_02243 (OP4)
CLUG_02244,C1_13060C_A,0,MEF1,CLUG_02244 (MEF1)
CLUG_02246,C1_13030C_A,0,N/A,CLUG_02246
CLUG_02247,C1_13020C_A,0,SPC3,CLUG_02247 (SPC3)
CLUG_02249,C1_12920C_A,0,N/A,CLUG_02249
CLUG_02250,C1_01980W_A,10,HGT1,CLUG_02250 (HGT1)
CLUG_02252,C1_12950W_A,0,N/A,CLUG_02252
CLUG_02254,C1_12960C_A,1,BNI1,CLUG_02254 (BNI1)
CLUG_02255,C1_12970C_A,0,SEC2,CLUG_02255 (SEC2)
CLUG_02259,C3_07730W_A,0,WOR4,CLUG_02259 (WOR4)
CLUG_02260,C3_07740W_A,0,N/A,CLUG_02260
CLUG_02261,C2_08010W_A,0,BLM3,CLUG_02261 (BLM3)
CLUG_02262,C2_02720W_A,1,N/A,CLUG_02262
CLUG_02265,C2_08000C_A,0,KRE30,CLUG_02265 (KRE30)
CLUG_02266,CR_10580W_A,0,PRO1,CLUG_02266 (PRO1)
CLUG_02267,CR_10590W_A,0,N/A,CLUG_02267
CLUG_02268,CR_10600C_A,0,N/A,CLUG_02268
CLUG_02269,CR_10610C_A,0,N/A,CLUG_02269
CLUG_02270,CR_10620C_A,0,BPL1,CLUG_02270 (BPL1)
CLUG_02272,C1_00830W_A,3,N/A,CLUG_02272
CLUG_02273,CR_10650W_A,0,LTV1,CLUG_02273 (LTV1)
CLUG_02274,C1_04400C_A,0,APE2,CLUG_02274 (APE2)
CLUG_02275,C2_04980C_A,1,CKA2,CLUG_02275 (CKA2)
CLUG_02277,CR_10670W_A,0,CPR6,CLUG_02277 (CPR6)
CLUG_02279,C4_02210W_A,0,N/A,CLUG_02279
CLUG_02280,C1_13620W_A,4,ROB1,CLUG_02280 (ROB1)
CLUG_02283,C2_02990C_A,0,HYU1,CLUG_02283 (HYU1)
CLUG_02286,C2_02990C_A,0,HYU1,CLUG_02286 (HYU1)
CLUG_02288,C2_02990C_A,0,HYU1,CLUG_02288 (HYU1)
CLUG_02289,C1_02180W_A,0,GAL7,CLUG_02289 (GAL7)
CLUG_02291,C1_02170C_A,0,GAL102,CLUG_02291 (GAL102)
CLUG_02292,C1_02150W_A,0,GAL10,CLUG_02292 (GAL10)
CLUG_02294,C1_02130C_A,0,GAL1,CLUG_02294 (GAL1)
CLUG_02295,C1_02130C_A,0,GAL1,CLUG_02295 (GAL1)
CLUG_02297,C1_01980W_A,10,HGT1,CLUG_02297 (HGT1)
CLUG_02298,CR_10780C_A,0,IAH1,CLUG_02298 (IAH1)
CLUG_02305,C3_05570W_A,3,QDR2,CLUG_02305 (QDR2)
CLUG_02306,CR_04630C_A,0,DIT2,CLUG_02306 (DIT2)
CLUG_02308,CR_06450W_A,0,GRC3,CLUG_02308 (GRC3)
CLUG_02309,CR_07180W_A,0,EMP46,CLUG_02309 (EMP46)
CLUG_02311,C1_07210C_A,2,N/A,CLUG_02311
CLUG_02313,C4_05750C_A,0,LEA1,CLUG_02313 (LEA1)
CLUG_02315,C4_05740C_A,0,N/A,CLUG_02315
CLUG_02317,C4_02570C_A,1,N/A,CLUG_02317
CLUG_02318,C4_05760W_A,0,CGT1,CLUG_02318 (CGT1)
CLUG_02319,C4_05860W_A,0,N/A,CLUG_02319
CLUG_02320,C4_05850C_A,0,N/A,CLUG_02320
CLUG_02322,C7_02040C_A,0,CUP9,CLUG_02322 (CUP9)
CLUG_02323,C7_02050C_A,0,EXO70,CLUG_02323 (EXO70)
CLUG_02324,C7_02060W_A,0,LIG1,CLUG_02324 (LIG1)
CLUG_02325,C7_02060W_A,0,LIG1,CLUG_02325 (LIG1)
CLUG_02326,C6_02980C_A,0,N/A,CLUG_02326
CLUG_02327,C6_02970C_A,0,N/A,CLUG_02327
CLUG_02328,C1_01870C_A,2,CYS4,CLUG_02328 (CYS4)
CLUG_02329,C1_13620W_A,4,ROB1,CLUG_02329 (ROB1)
CLUG_02331,C1_08820C_A,1,N/A,CLUG_02331
CLUG_02332,C2_01920C_A,2,N/A,CLUG_02332
CLUG_02333,C2_01860C_A,0,UTR4,CLUG_02333 (UTR4)
CLUG_02334,C2_01850W_A,0,RAD23,CLUG_02334 (RAD23)
CLUG_02335,CR_03700C_A,0,N/A,CLUG_02335
CLUG_02336,C2_00360C_A,1,N/A,CLUG_02336
CLUG_02337,CR_03680C_A,0,SMC1,CLUG_02337 (SMC1)
CLUG_02338,C1_01380C_A,1,TRM2,CLUG_02338 (TRM2)
CLUG_02339,CR_03650W_A,0,SGD1,CLUG_02339 (SGD1)
CLUG_02340,CR_03640C_A,0,N/A,CLUG_02340
CLUG_02341,C5_02130W_A,0,N/A,CLUG_02341
CLUG_02342,CR_03620C_A,1,N/A,CLUG_02342
CLUG_02343,C3_00280C_A,1,ULP3,CLUG_02343 (ULP3)
CLUG_02344,CR_03610C_A,0,VTC3,CLUG_02344 (VTC3)
CLUG_02345,CR_03600C_A,0,N/A,CLUG_02345
CLUG_02346,CR_03460W_A,0,N/A,CLUG_02346
CLUG_02347,C1_04090C_A,1,N/A,CLUG_02347
CLUG_02348,C1_11020W_A,12,N/A,CLUG_02348
CLUG_02349,C5_02660C_A,0,N/A,CLUG_02349
CLUG_02351,CR_00300W_A,0,CDA2,CLUG_02351 (CDA2)
CLUG_02352,C2_06870C_A,3,PST1,CLUG_02352 (PST1)
CLUG_02353,C2_06870C_A,3,PST1,CLUG_02353 (PST1)
CLUG_02354,CR_04590C_A,0,PDX3,CLUG_02354 (PDX3)
CLUG_02355,CR_04600W_A,0,N/A,CLUG_02355
CLUG_02356,CR_04580W_A,0,N/A,CLUG_02356
CLUG_02357,CR_04570C_A,0,CDC10,CLUG_02357 (CDC10)
CLUG_02359,C3_06480C_A,0,ECM15,CLUG_02359 (ECM15)
CLUG_02361,C2_09610W_A,1,N/A,CLUG_02361
CLUG_02362,C1_10160W_A,1,MIR1,CLUG_02362 (MIR1)
CLUG_02363,C2_02190C_A,1,EDC1,CLUG_02363 (EDC1)
CLUG_02364,C2_09580W_A,1,AGE2,CLUG_02364 (AGE2)
CLUG_02365,C2_09570C_A,1,N/A,CLUG_02365
CLUG_02366,C5_01810W_A,0,FCR3,CLUG_02366 (FCR3)
CLUG_02367,C5_01820W_A,0,STI1,CLUG_02367 (STI1)
CLUG_02368,C2_01880C_A,3,ZCF6,CLUG_02368 (ZCF6)
CLUG_02369,C5_01830C_A,1,HAL9,CLUG_02369 (HAL9)
CLUG_02370,C5_01870W_A,0,N/A,CLUG_02370
CLUG_02371,C1_10770W_A,1,SFT2,CLUG_02371 (SFT2)
CLUG_02373,C5_01900C_A,0,N/A,CLUG_02373
CLUG_02374,C3_05510W_A,1,N/A,CLUG_02374
CLUG_02375,C5_01950C_A,0,RIM21,CLUG_02375 (RIM21)
CLUG_02376,C1_07570C_A,2,N/A,CLUG_02376
CLUG_02377,C5_01930W_A,0,N/A,CLUG_02377
CLUG_02378,C5_01920C_A,0,N/A,CLUG_02378
CLUG_02379,C3_07710W_A,0,ABD1,CLUG_02379 (ABD1)
CLUG_02380,C3_07700W_A,0,N/A,CLUG_02380
CLUG_02381,C3_07620C_A,0,RIT1,CLUG_02381 (RIT1)
CLUG_02382,C3_07630C_A,0,N/A,CLUG_02382
CLUG_02383,C3_02840W_A,0,N/A,CLUG_02383
CLUG_02384,C3_02830W_A,0,TFC4,CLUG_02384 (TFC4)
CLUG_02386,C3_02960C_A,0,KRE5,CLUG_02386 (KRE5)
CLUG_02387,C2_10460C_A,1,N/A,CLUG_02387
CLUG_02388,C3_02540C_A,0,OXR1,CLUG_02388 (OXR1)
CLUG_02389,C3_02550C_A,0,DCG1,CLUG_02389 (DCG1)
CLUG_02390,C3_02560W_A,0,DDC1,CLUG_02390 (DDC1)
CLUG_02391,C3_02620C_A,0,N/A,CLUG_02391
CLUG_02392,C3_02640C_A,0,ZCF1,CLUG_02392 (ZCF1)
CLUG_02394,C3_02690C_A,0,N/A,CLUG_02394
CLUG_02395,C3_02610C_A,0,GLX3,CLUG_02395 (GLX3)
CLUG_02396,C1_05740C_A,15,N/A,CLUG_02396
CLUG_02397,C3_02590W_A,0,APL5,CLUG_02397 (APL5)
CLUG_02398,C3_02580C_A,0,N/A,CLUG_02398
CLUG_02399,C3_02570W_A,0,N/A,CLUG_02399
CLUG_02401,C3_02700W_A,0,SMC3,CLUG_02401 (SMC3)
CLUG_02402,C3_02680C_A,0,SLD1,CLUG_02402 (SLD1)
CLUG_02404,C3_02780W_A,1,SES1,CLUG_02404 (SES1)
CLUG_02405,C3_02770C_A,0,N/A,CLUG_02405
CLUG_02406,C3_02760C_A,0,N/A,CLUG_02406
CLUG_02407,C3_02750W_A,0,N/A,CLUG_02407
CLUG_02408,C1_03670C_A,2,DAO1,CLUG_02408 (DAO1)
CLUG_02409,C6_02660C_A,2,N/A,CLUG_02409
CLUG_02411,C2_08420W_A,0,N/A,CLUG_02411
CLUG_02412,C2_08430C_A,0,PGA46,CLUG_02412 (PGA46)
CLUG_02414,C2_08460C_A,0,N/A,CLUG_02414
CLUG_02415,C2_08470C_A,0,STN1,CLUG_02415 (STN1)
CLUG_02416,C2_08480W_A,0,RRP8,CLUG_02416 (RRP8)
CLUG_02417,C2_08490W_A,0,DSE1,CLUG_02417 (DSE1)
CLUG_02418,C2_08500W_A,0,RSP5,CLUG_02418 (RSP5)
CLUG_02419,C2_08260W_A,0,N/A,CLUG_02419
CLUG_02420,C2_08270C_A,1,N/A,CLUG_02420
CLUG_02422,C2_08280W_A,0,EAF3,CLUG_02422 (EAF3)
CLUG_02423,C2_08290C_A,0,UCF1,CLUG_02423 (UCF1)
CLUG_02424,C2_08310W_A,0,TIM22,CLUG_02424 (TIM22)
CLUG_02426,C3_00710W_A,2,CHS8,CLUG_02426 (CHS8)
CLUG_02427,C3_00710W_A,2,CHS8,CLUG_02427 (CHS8)
CLUG_02429,C2_06970W_A,0,AAH1,CLUG_02429 (AAH1)
CLUG_02431,C1_05610W_A,0,PET112,CLUG_02431 (PET112)
CLUG_02432,C1_05620C_A,0,STE3,CLUG_02432 (STE3)
CLUG_02433,C1_05630C_A,0,N/A,CLUG_02433
CLUG_02434,C1_05640C_A,0,FAL1,CLUG_02434 (FAL1)
CLUG_02435,C1_05650W_A,0,N/A,CLUG_02435
CLUG_02436,C1_05660C_A,0,N/A,CLUG_02436
CLUG_02437,C1_05670W_A,0,N/A,CLUG_02437
CLUG_02438,C1_05680C_A,0,RIM1,CLUG_02438 (RIM1)
CLUG_02439,C1_05540C_A,0,N/A,CLUG_02439
CLUG_02440,C7_01710W_A,0,N/A,CLUG_02440
CLUG_02441,C7_01720W_A,1,N/A,CLUG_02441
CLUG_02442,C7_01730C_A,0,STE18,CLUG_02442 (STE18)
CLUG_02443,C7_01740C_A,0,N/A,CLUG_02443
CLUG_02444,C7_01750W_A,0,MCP1,CLUG_02444 (MCP1)
CLUG_02445,C7_01760C_A,0,ISU1,CLUG_02445 (ISU1)
CLUG_02446,C7_01780W_A,1,LPI9,CLUG_02446 (LPI9)
CLUG_02447,C7_01790C_A,0,RPL5,CLUG_02447 (RPL5)
CLUG_02448,CR_05450C_A,0,N/A,CLUG_02448
CLUG_02449,CR_05440W_A,0,BNA1,CLUG_02449 (BNA1)
CLUG_02450,CR_05460W_A,0,N/A,CLUG_02450
CLUG_02451,CR_05480W_A,0,N/A,CLUG_02451
CLUG_02452,CR_05500C_A,0,N/A,CLUG_02452
CLUG_02453,CR_05510W_A,0,STE13,CLUG_02453 (STE13)
CLUG_02454,CR_05520W_A,0,NOC2,CLUG_02454 (NOC2)
CLUG_02455,CR_05530C_A,0,CWT1,CLUG_02455 (CWT1)
CLUG_02456,CR_05540C_A,0,N/A,CLUG_02456
CLUG_02457,C1_03100W_A,1,N/A,CLUG_02457
CLUG_02458,C1_01590C_A,1,N/A,CLUG_02458
CLUG_02459,C2_03160C_A,1,RNR1,CLUG_02459 (RNR1)
CLUG_02460,CR_05560W_A,0,N/A,CLUG_02460
CLUG_02461,C7_02800W_A,0,NIK1,CLUG_02461 (NIK1)
CLUG_02462,CR_05620C_A,0,MTG2,CLUG_02462 (MTG2)
CLUG_02463,CR_05630W_A,0,DBP8,CLUG_02463 (DBP8)
CLUG_02464,CR_05640C_A,0,N/A,CLUG_02464
CLUG_02465,CR_05650W_A,0,BRF1,CLUG_02465 (BRF1)
CLUG_02466,CR_05660W_A,0,SDA1,CLUG_02466 (SDA1)
CLUG_02467,CR_05660W_A,0,SDA1,CLUG_02467 (SDA1)
CLUG_02468,CR_05670C_A,0,HMO1,CLUG_02468 (HMO1)
CLUG_02469,CR_05690W_A,0,MCT1,CLUG_02469 (MCT1)
CLUG_02470,CR_00080W_A,1,MIS12,CLUG_02470 (MIS12)
CLUG_02471,CR_07020W_A,0,N/A,CLUG_02471
CLUG_02472,CR_07030C_A,0,RRP36,CLUG_02472 (RRP36)
CLUG_02473,CR_06760C_A,0,LSC2,CLUG_02473 (LSC2)
